ref,fecha,distrito,superficie_m2,habitaciones,banos,planta,ascensor,estado,anio_construccion,exterior,precio_eur,desviacion_inyectada,etiqueta_verdad
MD-1839,2026-06-04,Chamartin,118,3,1,6,False,buen estado,1964,True,639000,0.0,mercado
MD-1840,2026-05-13,Tetuan,60,2,1,2,True,buen estado,1981,True,381000,0.0,mercado
MD-1841,2026-05-10,Ciudad Lineal,94,4,2,1,True,buen estado,2004,True,464000,0.0,mercado
MD-1842,2026-03-08,Carabanchel,82,3,2,8,True,buen estado,1985,False,164000,-0.2382,infraprecio_inyectado
MD-1843,2026-05-18,Puente de Vallecas,43,2,1,7,True,a reformar,1980,False,65000,0.0,mercado
MD-1844,2026-08-24,Fuencarral-El Pardo,181,6,2,5,False,reformado,1959,True,1195000,0.0,mercado
MD-1845,2026-02-01,Carabanchel,42,2,1,8,True,obra nueva,2023,False,170000,0.0,mercado
MD-1846,2026-03-27,Hortaleza,121,4,2,6,True,obra nueva,2024,True,916000,0.0,mercado
MD-1847,2025-12-25,San Blas-Canillejas,95,4,2,4,True,buen estado,1987,True,321000,0.0,mercado
MD-1848,2025-10-25,Puente de Vallecas,62,3,1,5,True,obra nueva,2024,True,187000,0.0,mercado
MD-1849,2026-03-15,Chamartin,82,3,2,3,True,reformado,2002,True,844000,0.0,mercado
MD-1850,2026-02-01,San Blas-Canillejas,152,5,3,3,True,buen estado,1967,False,509000,0.0,mercado
MD-1851,2026-02-04,Centro,72,4,1,1,False,reformado,1984,True,538000,0.0,mercado
MD-1852,2026-07-07,Moratalaz,157,5,3,0,True,buen estado,1958,True,544000,0.0,mercado
MD-1853,2026-08-06,Moncloa-Aravaca,89,3,2,3,False,a reformar,1953,True,382000,0.0,mercado
MD-1854,2026-01-07,Villa de Vallecas,45,2,1,5,True,buen estado,1976,False,123000,-0.1487,infraprecio_inyectado
MD-1855,2025-09-04,Puente de Vallecas,59,3,1,3,True,buen estado,1995,True,146000,0.0,mercado
MD-1856,2026-03-10,Fuencarral-El Pardo,46,3,1,2,True,buen estado,1975,True,231000,0.0,mercado
MD-1857,2025-09-02,Usera,66,3,1,2,True,a reformar,1972,True,143000,0.0,mercado
MD-1858,2026-06-06,Moratalaz,69,2,1,7,True,a reformar,2004,False,176000,0.0,mercado
MD-1859,2025-10-23,Fuencarral-El Pardo,187,6,3,1,True,buen estado,1977,True,1076000,0.0,mercado
MD-1860,2026-04-26,Carabanchel,56,2,1,6,True,a reformar,1991,True,150000,0.0,mercado
MD-1861,2026-01-25,Fuencarral-El Pardo,98,3,2,8,True,reformado,1987,False,511000,0.0,mercado
MD-1862,2025-12-18,Tetuan,90,3,2,0,True,buen estado,1953,True,626000,0.0,mercado
MD-1863,2026-08-27,Ciudad Lineal,64,1,1,0,True,buen estado,2002,False,286000,0.0,mercado
MD-1864,2026-03-05,Ciudad Lineal,78,2,2,0,True,buen estado,2003,True,315000,0.0,mercado
MD-1865,2026-04-09,Ciudad Lineal,62,3,1,3,True,buen estado,1963,True,314000,0.0,mercado
MD-1866,2026-07-26,Centro,60,1,1,6,True,reformado,2002,True,537000,0.0,mercado
MD-1867,2026-07-12,Centro,34,2,1,5,True,reformado,1997,True,312000,0.0,mercado
MD-1868,2025-11-30,Vicalvaro,115,5,2,5,True,buen estado,1953,False,336000,0.0,mercado
MD-1869,2026-02-05,San Blas-Canillejas,94,3,2,6,True,buen estado,2011,True,495000,0.278,sobreprecio_inyectado
MD-1870,2026-05-07,Arganzuela,37,2,1,7,True,buen estado,1950,False,191000,0.0,mercado
MD-1871,2026-01-27,Carabanchel,74,3,1,0,True,buen estado,1933,True,202000,0.0,mercado
MD-1872,2026-02-13,Puente de Vallecas,39,1,1,1,False,reformado,1968,True,121000,0.0,mercado
MD-1873,2025-09-18,Hortaleza,92,4,2,7,True,reformado,1973,True,584000,0.0,mercado
MD-1874,2026-07-09,Moratalaz,42,2,1,3,True,buen estado,1938,True,180000,0.1842,sobreprecio_inyectado
MD-1875,2025-11-01,Tetuan,51,1,1,3,True,reformado,1932,True,287000,0.0,mercado
MD-1876,2025-10-23,Carabanchel,91,3,2,3,True,buen estado,1954,True,226000,-0.2039,infraprecio_inyectado
MD-1877,2025-11-11,Fuencarral-El Pardo,34,1,1,2,True,reformado,1990,True,235000,0.0,mercado
MD-1878,2025-09-18,Centro,96,3,2,5,False,a reformar,1956,True,499000,0.0,mercado
MD-1879,2025-12-23,Hortaleza,73,3,1,8,True,reformado,1996,True,412000,0.0,mercado
MD-1880,2026-03-15,Moncloa-Aravaca,120,4,1,7,True,reformado,1965,True,692000,0.0,mercado
MD-1881,2025-09-30,Latina,77,3,2,8,True,buen estado,1991,True,326000,0.0,mercado
MD-1882,2026-05-30,Hortaleza,153,6,3,1,False,a reformar,1961,True,671000,0.0,mercado
MD-1883,2025-12-31,San Blas-Canillejas,44,2,1,2,True,reformado,1967,True,203000,0.0,mercado
MD-1884,2025-10-05,Retiro,70,3,1,3,True,reformado,1974,True,731000,0.1541,sobreprecio_inyectado
MD-1885,2025-09-01,Ciudad Lineal,58,1,1,5,True,buen estado,1964,True,269000,0.0,mercado
MD-1886,2026-03-09,Ciudad Lineal,114,3,2,3,True,obra nueva,2022,True,572000,0.0,mercado
MD-1887,2026-05-01,Salamanca,91,3,2,4,False,buen estado,1961,True,780000,0.0,mercado
MD-1888,2026-07-06,Puente de Vallecas,87,3,2,2,True,reformado,1982,False,294000,0.1543,sobreprecio_inyectado
MD-1889,2026-04-12,Chamberi,39,2,1,0,True,reformado,1963,True,362000,0.0,mercado
MD-1890,2026-04-30,Vicalvaro,83,4,2,6,True,buen estado,2012,True,361000,0.0,mercado
MD-1891,2026-05-16,Arganzuela,80,3,1,4,True,obra nueva,2024,True,595000,0.0,mercado
MD-1892,2025-12-21,Fuencarral-El Pardo,111,5,2,1,False,buen estado,1922,True,689000,0.0,mercado
MD-1893,2025-09-21,Barajas,80,3,1,5,True,buen estado,1982,True,369000,0.0,mercado
MD-1894,2025-12-30,Chamberi,138,5,3,3,False,buen estado,1956,True,1031000,0.0,mercado
MD-1895,2025-09-07,Chamartin,123,4,2,6,True,buen estado,2007,True,875000,0.0,mercado
MD-1896,2025-12-09,San Blas-Canillejas,110,4,2,7,True,buen estado,1975,False,372000,0.0,mercado
MD-1897,2026-02-28,Fuencarral-El Pardo,30,1,1,2,True,a reformar,1970,True,117000,0.0,mercado
MD-1898,2026-07-28,Puente de Vallecas,39,2,1,7,False,buen estado,1981,True,134000,0.1865,sobreprecio_inyectado
MD-1899,2025-11-11,Barajas,79,3,2,2,True,reformado,2013,True,406000,0.0,mercado
MD-1900,2026-03-18,Chamartin,181,6,3,1,True,buen estado,1940,True,1222000,0.0,mercado
MD-1901,2026-03-19,Usera,59,2,1,6,False,reformado,1958,True,218000,0.1237,sobreprecio_inyectado
MD-1902,2026-01-17,Chamartin,33,1,1,0,True,reformado,1982,True,362000,0.1934,sobreprecio_inyectado
MD-1903,2026-04-30,Vicalvaro,50,2,1,0,True,buen estado,1978,True,220000,0.0,mercado
MD-1904,2025-12-20,Centro,32,1,1,7,True,buen estado,1971,True,304000,0.0,mercado
MD-1905,2025-10-25,Fuencarral-El Pardo,126,4,2,2,False,buen estado,1952,True,702000,0.0,mercado
MD-1906,2026-08-21,Tetuan,38,1,1,1,True,a reformar,1956,True,134000,-0.2755,infraprecio_inyectado
MD-1907,2026-08-24,Puente de Vallecas,68,3,1,4,True,reformado,1984,True,235000,0.0,mercado
MD-1908,2025-11-16,Hortaleza,176,6,2,2,True,buen estado,1957,True,1081000,0.0,mercado
MD-1909,2025-11-01,Centro,91,5,2,7,False,reformado,1956,True,830000,0.2487,sobreprecio_inyectado
MD-1910,2026-04-04,Chamartin,33,1,1,6,True,buen estado,2009,False,268000,0.0,mercado
MD-1911,2026-01-29,Tetuan,145,6,3,7,False,buen estado,1967,True,743000,0.0,mercado
MD-1912,2026-06-05,Moratalaz,95,3,1,3,True,buen estado,2019,True,369000,0.0,mercado
MD-1913,2026-08-19,Retiro,67,2,1,4,True,buen estado,1993,True,504000,0.0,mercado
MD-1914,2025-12-09,Latina,42,1,1,6,False,buen estado,1952,True,107000,0.0,mercado
MD-1915,2026-07-17,San Blas-Canillejas,112,5,2,4,True,a reformar,1990,True,315000,0.0,mercado
MD-1916,2026-03-13,Chamberi,31,1,1,4,True,reformado,2013,True,315000,0.0,mercado
MD-1917,2026-06-21,Tetuan,61,2,1,3,True,buen estado,1948,False,215000,-0.2698,infraprecio_inyectado
MD-1918,2026-05-21,Chamartin,172,6,3,0,True,a reformar,1973,True,1251000,0.0,mercado
MD-1919,2026-06-23,Tetuan,80,4,2,3,False,a reformar,1976,False,238000,0.0,mercado
MD-1920,2025-12-06,Moncloa-Aravaca,134,5,3,0,False,a reformar,1949,True,814000,0.0,mercado
MD-1921,2026-02-06,Chamartin,91,3,1,7,True,buen estado,1994,True,724000,0.0,mercado
MD-1922,2025-11-04,Hortaleza,63,1,1,6,True,obra nueva,2025,True,331000,0.0,mercado
MD-1923,2026-03-17,Puente de Vallecas,37,2,1,7,True,buen estado,1975,True,103000,0.0,mercado
MD-1924,2025-10-08,Salamanca,73,2,1,4,True,a reformar,1984,False,477000,0.0,mercado
MD-1925,2026-01-14,Fuencarral-El Pardo,40,1,1,7,True,buen estado,1997,True,235000,0.0,mercado
MD-1926,2026-07-03,Chamberi,178,6,3,3,True,reformado,1931,False,1590000,0.0,mercado
MD-1927,2025-10-19,Puente de Vallecas,74,2,1,3,True,buen estado,1977,False,223000,0.1429,sobreprecio_inyectado
MD-1928,2026-08-06,Tetuan,48,2,1,1,False,buen estado,1955,True,318000,0.0,mercado
MD-1929,2026-03-14,Carabanchel,75,4,2,6,True,a reformar,1975,False,173000,0.0,mercado
MD-1930,2026-06-16,Villaverde,98,4,2,3,True,buen estado,2006,True,236000,0.0,mercado
MD-1931,2026-07-02,Chamartin,41,1,1,2,True,buen estado,1940,True,325000,0.0,mercado
MD-1932,2026-03-26,Ciudad Lineal,76,2,2,6,True,a reformar,1956,True,355000,0.0,mercado
MD-1933,2025-11-02,Fuencarral-El Pardo,164,6,3,4,True,reformado,2015,True,1078000,0.0,mercado
MD-1934,2025-12-28,Moncloa-Aravaca,78,2,1,0,True,buen estado,1992,True,497000,0.0,mercado
MD-1935,2026-03-31,Carabanchel,55,2,1,7,True,buen estado,2017,False,162000,0.0,mercado
MD-1936,2026-06-29,Fuencarral-El Pardo,167,6,3,5,True,reformado,1971,False,814000,0.0,mercado
MD-1937,2026-01-02,Retiro,79,3,2,4,True,buen estado,1972,True,556000,0.0,mercado
MD-1938,2026-04-21,Villa de Vallecas,99,3,2,7,True,a reformar,1985,False,282000,0.0,mercado
MD-1939,2026-03-25,Retiro,40,1,1,5,False,obra nueva,2022,True,330000,0.0,mercado
MD-1940,2026-07-11,Ciudad Lineal,43,1,1,5,False,buen estado,1950,True,189000,0.0,mercado
MD-1941,2026-02-28,Centro,55,2,1,1,True,reformado,1972,True,496000,0.0,mercado
MD-1942,2026-06-06,San Blas-Canillejas,124,4,2,5,True,reformado,1992,True,406000,0.0,mercado
MD-1943,2025-12-20,San Blas-Canillejas,60,2,1,6,False,a reformar,1950,True,158000,0.0,mercado
MD-1944,2026-06-19,Villaverde,42,2,1,6,True,reformado,1982,False,89000,0.0,mercado
MD-1945,2026-01-24,Moratalaz,86,3,1,7,False,buen estado,1945,False,285000,0.0,mercado
MD-1946,2025-11-08,Puente de Vallecas,57,2,1,7,True,a reformar,1971,False,153000,0.0,mercado
MD-1947,2026-08-13,Puente de Vallecas,57,1,1,0,True,buen estado,2016,False,150000,0.0,mercado
MD-1948,2026-07-22,Latina,93,3,1,8,True,obra nueva,2026,False,302000,0.0,mercado
MD-1949,2026-02-26,Arganzuela,56,2,1,2,True,buen estado,1992,True,338000,0.0,mercado
MD-1950,2026-05-01,Puente de Vallecas,84,4,2,3,True,buen estado,1983,False,203000,0.0,mercado
MD-1951,2026-08-13,Vicalvaro,118,5,2,6,True,buen estado,1982,True,459000,0.0,mercado
MD-1952,2026-01-21,Carabanchel,54,2,1,7,True,a reformar,1986,True,172000,0.0,mercado
MD-1953,2026-01-26,San Blas-Canillejas,131,4,3,4,True,reformado,2004,True,514000,0.0,mercado
MD-1954,2025-11-15,Villaverde,42,1,1,2,False,reformado,1965,True,112000,0.0,mercado
MD-1955,2026-03-29,Latina,98,3,2,0,False,reformado,1964,True,395000,0.0,mercado
MD-1956,2025-10-06,Chamberi,90,3,2,4,True,buen estado,1972,True,824000,0.0,mercado
MD-1957,2026-05-23,Salamanca,158,6,3,4,True,reformado,1974,True,1407000,0.0,mercado
MD-1958,2025-10-25,Centro,29,1,1,8,True,buen estado,2003,True,154000,-0.2731,infraprecio_inyectado
MD-1959,2025-12-21,Tetuan,58,3,1,4,True,buen estado,1988,True,499000,0.253,sobreprecio_inyectado
MD-1960,2025-10-05,Fuencarral-El Pardo,69,2,1,4,True,buen estado,1979,True,326000,-0.1716,infraprecio_inyectado
MD-1961,2026-08-22,Hortaleza,52,1,1,5,True,reformado,1965,True,273000,0.0,mercado
MD-1962,2025-12-09,Chamberi,162,6,3,4,True,buen estado,2010,True,1312000,0.0,mercado
MD-1963,2026-02-01,Hortaleza,154,6,3,7,True,buen estado,1983,True,664000,0.0,mercado
MD-1964,2025-11-26,Carabanchel,48,2,1,7,True,buen estado,1989,True,155000,0.0,mercado
MD-1965,2026-03-09,Salamanca,68,3,1,5,True,buen estado,1987,True,573000,0.0,mercado
MD-1966,2026-08-19,Ciudad Lineal,98,4,2,5,False,buen estado,1946,False,405000,0.0,mercado
MD-1967,2025-09-13,Arganzuela,61,2,1,4,False,buen estado,1943,True,421000,0.0,mercado
MD-1968,2026-06-04,Hortaleza,51,1,1,8,True,reformado,1975,False,324000,0.0,mercado
MD-1969,2026-07-29,Latina,84,4,2,4,True,reformado,1988,False,296000,0.0,mercado
MD-1970,2026-01-02,Villa de Vallecas,91,3,2,5,True,obra nueva,2023,True,371000,-0.2204,infraprecio_inyectado
MD-1971,2026-01-27,Villa de Vallecas,66,2,1,0,False,buen estado,1964,True,166000,-0.2415,infraprecio_inyectado
MD-1972,2026-06-04,Centro,132,4,3,5,True,reformado,1960,True,907000,0.0,mercado
MD-1973,2026-05-21,San Blas-Canillejas,83,2,2,7,True,reformado,1986,True,349000,0.0,mercado
MD-1974,2026-03-21,Centro,30,2,1,2,False,reformado,1966,True,232000,0.0,mercado
MD-1975,2025-10-02,Carabanchel,41,2,1,8,True,buen estado,1980,True,115000,0.0,mercado
MD-1976,2026-01-23,Chamartin,101,3,2,2,False,buen estado,1909,True,1009000,0.2107,sobreprecio_inyectado
MD-1977,2025-10-22,Centro,144,5,2,8,True,reformado,2000,True,1300000,0.0,mercado
MD-1978,2025-11-13,Tetuan,109,5,2,4,True,buen estado,1991,True,592000,0.0,mercado
MD-1979,2026-04-17,Moratalaz,60,1,1,4,True,buen estado,2013,False,221000,0.0,mercado
MD-1980,2026-07-20,Salamanca,176,6,3,6,True,buen estado,1992,True,1463000,0.0,mercado
MD-1981,2025-10-10,Chamberi,62,2,1,7,True,buen estado,1922,True,519000,0.0,mercado
MD-1982,2026-05-21,Carabanchel,76,3,2,7,True,obra nueva,2022,True,317000,0.0,mercado
MD-1983,2025-11-17,Chamartin,34,1,1,7,False,buen estado,1954,False,193000,0.0,mercado
MD-1984,2026-05-30,Tetuan,77,3,2,6,False,buen estado,1931,False,358000,0.159,sobreprecio_inyectado
MD-1985,2025-11-11,Tetuan,29,1,1,3,False,reformado,1993,True,219000,0.0,mercado
MD-1986,2025-11-16,Hortaleza,110,4,2,2,True,buen estado,1946,True,650000,0.0,mercado
MD-1987,2026-05-29,Tetuan,75,3,2,3,True,buen estado,1963,True,402000,0.0,mercado
MD-1988,2026-01-09,San Blas-Canillejas,144,5,3,2,True,obra nueva,2025,True,622000,0.0,mercado
MD-1989,2026-07-17,Vicalvaro,90,4,2,7,False,buen estado,1994,False,221000,0.0,mercado
MD-1990,2025-12-07,Arganzuela,64,2,1,2,True,a reformar,1959,False,277000,0.0,mercado
MD-1991,2026-08-28,Latina,59,3,1,7,False,buen estado,1949,False,182000,0.0,mercado
MD-1992,2025-10-10,Chamartin,145,6,2,3,True,buen estado,1998,False,1147000,0.0,mercado
MD-1993,2025-10-06,Fuencarral-El Pardo,62,3,1,3,True,a reformar,1968,False,215000,-0.278,infraprecio_inyectado
MD-1994,2025-09-19,Latina,87,3,2,0,False,buen estado,1946,False,250000,0.0,mercado
MD-1995,2026-07-01,Usera,40,1,1,1,True,buen estado,1971,True,107000,0.0,mercado
MD-1996,2025-10-17,San Blas-Canillejas,76,3,2,2,True,a reformar,1966,True,255000,0.0,mercado
MD-1997,2025-09-30,Ciudad Lineal,64,2,1,5,True,buen estado,2000,True,377000,0.2423,sobreprecio_inyectado
MD-1998,2026-05-24,Villa de Vallecas,85,3,2,2,True,a reformar,1993,True,237000,0.0,mercado
MD-1999,2026-05-31,Puente de Vallecas,43,2,1,6,True,buen estado,1952,False,122000,0.0,mercado
MD-2000,2026-03-19,Villaverde,87,3,2,2,True,obra nueva,2022,True,277000,0.0,mercado
